Unnamed: 0,CO_GT,PT08_S1_CO,NMHC_GT,Nox_GT,PT08_S3_Nox,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T2,RH,AH,C6H6_GT
245.0,2.4,1229.2,-999.0,255.3,607.2,96.1,1668.1,1219.2,21.1,138.7,51.274,12.2
246.0,1.6,1054.2,-999.0,302.3,715.2,180.1,1092.1,1051.2,7.9,79.5,1.3618,10.4
247.0,3.5,1272.2,-999.0,215.3,620.2,160.1,1957.1,1347.2,32.9,66.9,4.999,15.7
248.0,-999.0,943.2,-999.0,-999.0,846.2,-999.0,1571.1,743.2,27.7,90.5,49.537,5.7
249.0,3.1,-999.0,-999.0,379.3,-999.0,143.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
250.0,1.2,1022.2,-999.0,-999.0,803.2,-999.0,1139.1,1034.2,11.6,136.5,2.8813,4.3
251.0,1.0,1023.2,-999.0,106.3,872.2,80.1,1089.1,575.2,12.3,133.9,2.9488,2.2
252.0,1.0,836.2,-999.0,53.3,1065.2,60.1,1277.1,479.2,38.7,29.3,3.0463,4.6
253.0,-999.0,975.2,-999.0,-999.0,814.2,-999.0,1361.1,911.2,15.9,115.3,30.913,7.8
254.0,0.5,1078.2,-999.0,231.3,765.2,145.1,1077.1,898.2,10.3,111.7,2.1781,3.9
255.0,2.2,1101.2,-999.0,270.3,699.2,118.1,1374.1,1029.2,21.6,86.9,32.995,9.2
256.0,0.9,1046.2,-999.0,48.3,900.2,73.1,1490.1,823.2,18.1,106.1,32.596,5.8
257.0,-999.0,892.2,-999.0,-999.0,918.2,-999.0,1019.1,635.2,12.1,88.1,1.9507,4.1
258.0,0.8,969.2,-999.0,56.3,1373.2,61.1,1324.1,438.2,12.4,132.7,2.9461,2.3
259.0,2.1,1083.2,-999.0,117.3,765.2,125.1,1810.1,847.2,37.7,42.3,40.534,13.4
260.0,2.8,1207.2,296.1,180.3,826.2,121.1,1664.1,1195.2,16.9,70.7,2.1187,13.4
261.0,1.0,1326.2,-999.0,-999.0,571.2,-999.0,1333.1,1398.2,6.8,157.5,2.4337,13.1
262.0,2.6,1285.2,333.1,136.3,755.2,121.1,1741.1,1293.2,27.5,56.5,30.394,14.2
263.0,2.5,1280.2,-999.0,399.3,564.2,123.1,1366.1,1363.2,11.5,139.3,2.9119,11.4
264.0,2.1,1010.2,-999.0,180.3,945.2,142.1,1444.1,949.2,18.6,62.5,2.0833,8.9
265.0,1.6,-999.0,-999.0,65.3,-999.0,75.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
266.0,-999.0,1136.2,-999.0,-999.0,1057.2,-999.0,1476.1,536.2,25.9,62.3,30.529,5.6
267.0,3.4,1234.2,-999.0,364.3,639.2,133.1,1476.1,1114.2,21.6,86.3,32.857,12.1
268.0,3.4,1066.2,-999.0,371.3,795.2,127.1,1384.1,1006.2,20.4,71.1,2.599,10.7
269.0,-999.0,1084.2,-999.0,-999.0,699.2,-999.0,1539.1,1239.2,22.7,110.3,44.797,10.0
270.0,3.3,1439.2,224.1,193.3,764.2,125.1,1856.1,1494.2,15.8,120.5,32.062,15.3
271.0,5.8,1578.2,-999.0,875.3,419.2,179.1,1761.1,2086.2,8.0,120.1,2.0218,29.0
272.0,-999.0,825.2,-999.0,61.3,1203.2,58.1,1504.1,610.2,17.7,134.9,4.138,3.2
273.0,1.7,1139.2,-999.0,209.3,625.2,111.1,1362.1,1119.2,16.6,127.7,35.719,7.2
274.0,0.8,958.2,-999.0,206.3,858.2,134.1,985.1,719.2,4.4,112.9,1.5163,4.9
275.0,3.3,1309.2,-999.0,192.3,649.2,104.1,1973.1,1308.2,17.8,141.7,42.613,16.2
276.0,-999.0,987.2,-999.0,-999.0,914.2,-999.0,1697.1,1227.2,27.5,62.1,33.652,10.9
277.0,1.7,958.2,-999.0,122.3,868.2,80.1,1550.1,750.2,24.3,73.9,32.998,7.4
278.0,3.1,1289.2,425.1,184.3,755.2,118.1,1791.1,1196.2,16.2,85.7,2.4349,15.3
279.0,1.5,1325.2,-999.0,358.3,570.2,159.1,1345.1,1297.2,14.3,115.7,2.8876,8.5
280.0,4.0,1251.2,-999.0,470.3,561.2,160.1,1677.1,1289.2,16.6,117.7,32.863,18.8
281.0,1.3,1153.2,-999.0,107.3,795.2,80.1,1643.1,1076.2,17.3,105.9,30.928,9.2
282.0,1.2,1022.2,-999.0,51.3,964.2,61.1,1599.1,631.2,32.6,55.3,39.787,6.2
283.0,1.0,898.2,-999.0,-999.0,912.2,-999.0,1264.1,594.2,27.2,66.7,35.386,4.2
284.0,1.1,957.2,-999.0,95.3,1013.2,70.1,940.1,784.2,4.3,154.1,2.0317,2.8
285.0,2.0,1131.2,-999.0,107.3,843.2,103.1,1520.1,1223.2,19.2,76.7,2.6143,9.7
286.0,1.7,989.2,-999.0,231.3,737.2,60.1,1401.1,968.2,16.9,149.9,42.874,8.0
287.0,1.4,1092.2,-999.0,249.3,720.2,100.1,1143.1,1090.2,4.4,152.3,2.0185,6.4
288.0,3.0,1353.2,185.1,190.3,922.2,126.1,1740.1,1139.2,15.9,74.1,2.083,14.2
289.0,3.6,1351.2,-999.0,565.3,498.2,111.1,1821.1,1577.2,20.1,127.9,44.515,20.0
290.0,1.4,969.2,-999.0,70.3,857.2,77.1,1503.1,695.2,31.8,56.5,38.986,6.8
291.0,-999.0,1026.2,-999.0,124.3,767.2,118.1,1651.1,912.2,34.7,47.1,38.173,12.0
292.0,1.3,894.2,-999.0,147.3,991.2,110.1,881.1,770.2,6.1,92.1,1.4047,3.5
293.0,1.4,1112.2,-999.0,218.3,764.2,118.1,1216.1,934.2,13.3,128.5,3.0118,5.6
294.0,1.7,1020.2,140.1,116.3,972.2,84.1,1429.1,791.2,15.2,85.5,2.2882,7.2
295.0,-999.0,1043.2,-999.0,98.3,777.2,124.1,1554.1,686.2,39.4,37.9,4.054,9.6
296.0,0.2,762.2,-999.0,41.3,1588.2,45.1,1277.1,434.2,18.0,92.3,2.9149,2.0
297.0,2.6,1146.2,-999.0,159.3,713.2,121.1,1829.1,1215.2,27.4,70.7,37.918,13.0
298.0,5.7,1583.2,-999.0,803.3,461.2,160.1,2214.1,1788.2,23.1,112.9,46.942,29.4
299.0,4.5,1381.2,-999.0,560.3,495.2,107.1,1911.1,1558.2,20.7,120.5,43.384,23.6
300.0,2.6,1252.2,140.1,160.3,1008.2,116.1,1593.1,983.2,16.2,69.1,1.9786,11.0
301.0,0.8,-999.0,-999.0,103.3,-999.0,61.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
302.0,4.3,1609.2,258.1,277.3,758.2,165.1,1922.1,1612.2,15.9,84.9,2.3707,19.6
303.0,2.7,1167.2,162.1,169.3,846.2,100.1,1627.1,1051.2,12.8,161.3,35.557,8.1
304.0,0.5,823.2,-999.0,59.3,1382.2,60.1,1311.1,493.2,23.0,62.7,2.686,3.8
305.0,-999.0,1036.2,-999.0,-999.0,760.2,-999.0,1411.1,1001.2,21.8,120.5,46.426,6.8
306.0,2.1,1039.2,-999.0,138.3,773.2,135.1,1646.1,880.2,37.2,35.5,3.382,12.6
307.0,1.6,1111.2,-999.0,216.3,690.2,115.1,1331.1,915.2,17.9,123.5,37.408,5.2
308.0,4.7,1412.2,-999.0,759.3,543.2,187.1,1300.1,2059.2,6.1,111.3,1.6732,17.2
309.0,-999.0,742.2,-999.0,19.3,1559.2,30.1,1048.1,403.2,14.1,67.5,1.7065,0.9
310.0,0.7,929.2,-999.0,60.3,1035.2,46.1,1094.1,575.2,12.6,134.7,3.0229,1.6
311.0,2.1,987.2,-999.0,225.3,852.2,119.1,1106.1,971.2,8.6,130.1,2.2663,5.6
312.0,1.9,932.2,-999.0,195.3,851.2,122.1,1523.1,944.2,33.5,34.3,2.6881,11.3
313.0,0.5,866.2,-999.0,49.3,1162.2,41.1,1218.1,629.2,24.6,77.1,35.164,2.9
314.0,0.6,803.2,-999.0,38.3,975.2,39.1,1303.1,676.2,19.6,114.1,38.317,3.4
315.0,-999.0,1312.2,-999.0,-999.0,540.2,-999.0,1881.1,1402.2,21.6,89.1,3.487,23.1
316.0,-999.0,1013.2,-999.0,-999.0,1041.2,-999.0,1492.1,558.2,14.8,136.9,34.315,4.1
317.0,-999.0,1044.2,-999.0,-999.0,672.2,-999.0,1540.1,1133.2,27.5,82.9,44.731,9.7
318.0,3.0,972.2,-999.0,404.3,764.2,148.1,1083.1,1037.2,16.1,41.7,1.2271,11.8
319.0,1.9,1238.2,-999.0,113.3,813.2,91.1,1698.1,978.2,25.7,65.1,3.259,11.6
320.0,2.2,1051.2,-999.0,317.3,707.2,167.1,1122.1,913.2,11.0,89.7,1.8547,8.4
321.0,4.0,1175.2,-999.0,516.3,661.2,175.1,1308.1,1377.2,6.6,83.5,1.3141,18.3
322.0,-999.0,915.2,-999.0,-999.0,970.2,-999.0,1481.1,829.2,20.6,156.1,56.008,3.4
323.0,1.5,1026.2,-999.0,76.3,875.2,88.1,1549.1,664.2,30.0,75.9,47.335,5.6
324.0,6.3,1704.2,-999.0,1071.3,507.2,213.1,1904.1,2098.2,15.8,117.9,31.396,29.1
325.0,1.1,984.2,-999.0,211.3,813.2,142.1,1012.1,772.2,4.4,113.5,1.528,5.8
326.0,0.9,960.2,-999.0,184.3,841.2,106.1,1038.1,878.2,7.3,137.3,2.1934,3.3
327.0,2.2,967.2,-999.0,313.3,815.2,148.1,887.1,892.2,1.9,70.9,0.8491,7.5
328.0,2.6,1236.2,-999.0,320.3,631.2,91.1,1706.1,1305.2,23.8,136.5,59.317,10.9
329.0,0.6,780.2,-999.0,26.3,1277.2,42.1,1452.1,586.2,20.6,108.7,38.878,2.5
330.0,-999.0,1524.2,-999.0,-999.0,514.2,-999.0,1925.1,1481.2,23.8,111.3,48.322,20.8
331.0,0.7,904.2,-999.0,81.3,942.2,61.1,1144.1,752.2,13.2,145.1,32.833,1.7
332.0,2.2,1083.2,-999.0,95.3,787.2,112.1,1524.1,842.2,34.1,38.5,30.319,10.7
333.0,1.8,1014.2,-999.0,279.3,791.2,116.1,1297.1,866.2,17.0,113.1,32.503,6.7
334.0,2.0,1062.2,-999.0,108.3,776.2,104.1,1674.1,1030.2,26.3,79.5,39.847,9.6
335.0,0.9,855.2,-999.0,53.3,982.2,71.1,1416.1,508.2,32.5,41.1,3.0418,6.0
336.0,-999.0,962.2,-999.0,-999.0,919.2,-999.0,909.1,884.2,9.7,64.7,1.2613,5.3
337.0,-999.0,1010.2,-999.0,59.3,966.2,44.1,1676.1,724.2,29.0,71.5,42.055,8.1
338.0,5.1,1472.2,-999.0,756.3,459.2,159.1,1681.1,1554.2,6.9,149.7,2.3269,24.5
339.0,1.5,1217.2,-999.0,263.3,650.2,136.1,1120.1,1481.2,3.0,151.3,1.8226,6.7
340.0,3.1,1251.2,411.1,150.3,773.2,107.1,1779.1,1109.2,28.3,40.9,2.4031,18.0
341.0,1.4,1009.2,-999.0,132.3,944.2,102.1,1420.1,1016.2,16.1,76.3,2.1637,7.0
342.0,1.3,966.2,-999.0,-999.0,859.2,-999.0,1352.1,644.2,24.7,81.1,37.186,5.2
343.0,1.9,1131.2,-999.0,104.3,854.2,86.1,1693.1,1048.2,19.5,109.3,36.652,8.8
344.0,0.6,842.2,-999.0,40.3,1070.2,45.1,1293.1,595.2,23.8,93.5,40.603,2.8
345.0,1.1,871.2,-999.0,61.3,1015.2,60.1,1346.1,520.2,39.8,30.7,32.989,5.0
346.0,1.6,1018.2,-999.0,102.3,839.2,96.1,1710.1,1103.2,24.8,78.7,36.295,10.4
347.0,4.4,-999.0,-999.0,702.3,-999.0,250.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
348.0,-999.0,985.2,-999.0,60.3,850.2,84.1,1541.1,653.2,34.3,61.7,48.997,6.6
349.0,2.8,1322.2,-999.0,565.3,568.2,241.1,1208.1,1776.2,12.3,68.7,1.5592,13.8
350.0,-999.0,894.2,-999.0,84.3,1010.2,56.1,1308.1,687.2,18.3,153.3,47.821,2.7
351.0,1.4,968.2,-999.0,197.3,867.2,132.1,898.1,548.2,29.5,20.9,1.3576,6.3
352.0,1.4,923.2,-999.0,316.3,962.2,150.1,1124.1,740.2,6.9,174.3,2.6956,4.4
353.0,0.3,735.2,-999.0,37.3,1677.2,33.1,579.1,232.2,-0.5,80.3,0.8212,0.3
354.0,2.3,1239.2,-999.0,312.3,559.2,161.1,1312.1,1094.2,27.2,43.5,2.3908,11.9
355.0,2.7,1274.2,226.1,161.3,820.2,80.1,1723.1,1138.2,8.2,141.1,2.3881,13.8
356.0,2.4,1101.2,-999.0,122.3,797.2,113.1,1772.1,863.2,33.1,52.1,38.731,12.2
357.0,-999.0,908.2,-999.0,-999.0,1013.2,-999.0,1460.1,796.2,20.6,156.5,56.134,3.1
358.0,1.0,904.2,-999.0,137.3,993.2,103.1,897.1,717.2,4.7,121.1,1.6519,2.7
359.0,4.1,1456.2,-999.0,641.3,490.2,137.1,1753.1,1592.2,18.2,124.3,38.566,19.8
360.0,1.5,1146.2,156.1,79.3,845.2,96.1,1575.1,1166.2,19.7,99.7,33.763,8.6
361.0,2.1,1186.2,-999.0,295.3,660.2,138.1,1310.1,1040.2,16.4,103.1,2.9386,8.5
362.0,1.0,911.2,-999.0,41.3,1052.2,54.1,1370.1,739.2,16.8,86.9,2.5579,4.6
363.0,1.6,1054.2,-999.0,63.3,783.2,64.1,1793.1,899.2,23.4,121.1,5.218,8.6
364.0,2.4,1192.2,-999.0,415.3,638.2,113.1,1273.1,1210.2,6.8,154.3,2.3791,10.0
365.0,1.2,888.2,-999.0,211.3,985.2,70.1,1138.1,826.2,13.2,134.9,30.403,3.5
366.0,5.7,1441.2,-999.0,348.3,503.2,159.1,2568.1,1786.2,25.6,86.3,41.773,32.4
367.0,1.7,1132.2,-999.0,164.3,669.2,74.1,1502.1,1211.2,21.3,131.5,49.057,9.7
368.0,1.9,964.2,-999.0,292.3,780.2,162.1,882.1,855.2,14.1,33.7,0.9016,8.1
369.0,3.8,1138.2,-999.0,275.3,663.2,157.1,1188.1,1030.2,7.4,113.5,1.8418,10.2
370.0,6.9,1522.2,-999.0,706.3,479.2,192.1,1578.1,2034.2,10.5,114.1,2.2501,21.5
371.0,-999.0,1005.2,-999.0,-999.0,809.2,-999.0,1638.1,725.2,29.1,103.5,61.225,5.6
372.0,2.1,1273.2,-999.0,288.3,563.2,123.1,1387.1,1257.2,24.2,66.7,3.0643,10.3
373.0,3.2,1130.2,-999.0,390.3,647.2,128.1,1591.1,1102.2,18.4,149.9,46.849,12.9
374.0,3.4,1190.2,-999.0,615.3,615.2,166.1,1324.1,1354.2,10.9,104.3,2.1238,11.8
375.0,-999.0,1134.2,-999.0,-999.0,699.2,-999.0,1512.1,1097.2,20.7,126.9,4.657,8.4
376.0,2.5,1250.2,-999.0,319.3,755.2,103.1,1323.1,1380.2,12.0,161.5,33.697,9.1
377.0,-999.0,1097.2,-999.0,-999.0,676.2,-999.0,1727.1,1056.2,28.2,90.9,5.191,9.0
378.0,-999.0,1003.2,-999.0,-999.0,850.2,-999.0,1518.1,636.2,34.7,60.3,48.988,5.5
379.0,2.1,1037.2,165.1,122.3,949.2,111.1,1426.1,740.2,18.4,63.3,2.0686,8.7
380.0,6.3,1664.2,-999.0,685.3,385.2,134.1,2305.1,2062.2,22.3,122.1,48.313,36.6
381.0,2.9,1366.2,-999.0,308.3,578.2,121.1,1744.1,1288.2,26.2,85.3,42.616,17.4
382.0,-999.0,1250.2,-999.0,-999.0,647.2,-999.0,1638.1,1217.2,23.6,109.1,46.759,10.7
383.0,1.7,981.2,-999.0,79.3,857.2,72.1,1682.1,835.2,17.8,113.9,34.276,10.0
384.0,6.8,1532.2,-999.0,678.3,474.2,193.1,1610.1,2033.2,10.7,110.7,2.2174,22.2
385.0,2.9,1221.2,-999.0,344.3,874.2,155.1,1481.1,1413.2,26.9,57.9,30.157,15.8
386.0,-999.0,1143.2,-999.0,-999.0,610.2,-999.0,1770.1,1103.2,31.9,61.1,42.349,14.1
387.0,3.2,1314.2,-999.0,587.3,589.2,112.1,1627.1,1238.2,12.8,154.5,33.994,15.8
388.0,-999.0,855.2,-999.0,-999.0,965.2,-999.0,901.1,616.2,12.6,60.7,1.4101,4.6
389.0,2.0,970.2,-999.0,134.3,787.2,123.1,1552.1,1074.2,26.4,54.7,2.8714,11.2
390.0,3.0,1092.2,-999.0,302.3,725.2,117.1,1641.1,1105.2,21.4,109.7,41.326,13.8
391.0,1.6,1128.2,-999.0,244.3,674.2,149.1,1156.1,1303.2,13.3,103.3,2.4295,6.1
392.0,2.0,1065.2,151.1,107.3,962.2,97.1,1514.1,790.2,13.8,99.1,2.4085,9.3
393.0,-999.0,987.2,-999.0,-999.0,875.2,-999.0,1514.1,593.2,35.0,59.1,48.925,5.4
394.0,0.7,916.2,-999.0,-999.0,1143.2,-999.0,1064.1,536.2,11.8,148.3,30.601,1.5
395.0,2.5,1250.2,-999.0,353.3,579.2,169.1,1262.1,1291.2,22.3,56.3,2.3278,10.3
396.0,1.7,1000.2,-999.0,68.3,881.2,67.1,1661.1,802.2,17.6,127.9,38.101,8.5
397.0,0.8,801.2,-999.0,90.3,1489.2,60.1,940.1,482.2,14.8,75.1,1.966,2.7
398.0,1.9,1073.2,181.1,128.3,935.2,87.1,1537.1,805.2,16.7,73.5,2.1601,9.7
399.0,3.0,1166.2,-999.0,393.3,878.2,175.1,1500.1,1180.2,38.5,27.7,2.8663,16.2
400.0,4.1,1384.2,-999.0,594.3,470.2,155.1,1600.1,1457.2,9.8,123.9,2.3338,17.4
401.0,3.6,1633.2,-999.0,215.3,734.2,136.1,1919.1,1417.2,17.5,103.3,30.577,16.6
402.0,2.2,1087.2,-999.0,391.3,706.2,127.1,1251.1,1310.2,14.7,93.1,2.4061,10.6
403.0,0.6,784.2,-999.0,-999.0,1114.2,-999.0,1319.1,588.2,22.3,81.3,32.287,2.8
404.0,-999.0,1488.2,-999.0,-999.0,388.2,-999.0,2537.1,1782.2,23.8,108.1,46.981,34.5
405.0,3.5,1250.2,-999.0,550.3,618.2,181.1,1663.1,2178.2,24.6,59.7,2.8024,19.4
406.0,1.4,965.2,-999.0,51.3,821.2,54.1,1504.1,564.2,32.6,68.3,49.459,5.8
407.0,6.1,1445.2,-999.0,796.3,455.2,210.1,1594.1,1946.2,11.6,75.1,1.6204,28.5
408.0,2.7,1194.2,-999.0,434.3,667.2,100.1,1433.1,1043.2,14.5,165.5,40.588,9.3
409.0,-999.0,1068.2,-999.0,-999.0,889.2,-999.0,1570.1,832.2,15.0,110.1,2.8684,8.4
410.0,1.3,1039.2,-999.0,217.3,724.2,52.1,1473.1,1002.2,18.2,144.7,44.881,7.6
411.0,3.5,1307.2,-999.0,445.3,527.2,95.1,1767.1,1452.2,26.7,85.7,44.239,19.3
412.0,-999.0,1282.2,-999.0,-999.0,682.2,-999.0,1791.1,1116.2,30.0,91.3,56.926,13.7
413.0,2.7,1153.2,-999.0,358.3,635.2,140.1,1496.1,1103.2,17.1,115.1,33.313,12.9
414.0,1.6,927.2,-999.0,289.3,965.2,140.1,918.1,1007.2,5.9,86.9,1.3111,5.8
415.0,4.5,1475.2,-999.0,631.3,455.2,122.1,1991.1,1646.2,20.8,126.1,45.712,25.9
416.0,0.6,826.2,-999.0,-999.0,1111.2,-999.0,1304.1,605.2,19.9,130.7,44.782,2.4
417.0,-999.0,1509.2,-999.0,-999.0,533.2,-999.0,2257.1,1572.2,20.5,133.5,4.831,28.2
418.0,2.1,1235.2,-999.0,111.3,756.2,107.1,1729.1,907.2,31.4,44.7,30.229,13.3
419.0,2.8,1225.2,-999.0,379.3,607.2,91.1,1738.1,1159.2,21.2,128.1,47.485,15.2
420.0,2.3,1090.2,-999.0,195.3,743.2,130.1,1629.1,1283.2,42.6,20.5,2.6434,14.1
421.0,2.3,1134.2,111.1,120.3,869.2,88.1,1599.1,1009.2,12.6,163.7,35.614,7.1
422.0,1.0,781.2,-999.0,41.3,1203.2,14.1,1068.1,514.2,20.3,57.3,2.1151,3.9
423.0,4.4,1482.2,-999.0,472.3,503.2,128.1,1874.1,1464.2,23.0,115.3,47.755,20.3
424.0,2.7,1111.2,-999.0,114.3,787.2,107.1,1802.1,824.2,33.3,47.5,35.665,13.1
425.0,0.9,1005.2,48.1,68.3,1005.2,66.1,1563.1,917.2,15.8,149.5,39.682,4.5
426.0,1.5,968.2,-999.0,227.3,843.2,156.1,863.1,692.2,12.1,48.7,1.1179,5.0
427.0,3.9,1342.2,-999.0,796.3,542.2,196.1,1332.1,1806.2,5.6,109.9,1.5955,17.2
428.0,1.1,836.2,-999.0,43.3,960.2,54.1,1390.1,484.2,35.2,50.5,4.306,4.7
429.0,6.4,1604.2,-999.0,968.3,466.2,188.1,1650.1,2018.2,12.3,107.9,2.3851,25.4
430.0,0.7,761.2,-999.0,79.3,1307.2,67.1,605.1,332.2,0.0,63.9,0.6925,1.3
431.0,3.5,1192.2,-999.0,166.3,740.2,123.1,1767.1,1108.2,17.7,87.5,2.7094,14.8
432.0,-999.0,1089.2,-999.0,-999.0,741.2,-999.0,1479.1,990.2,20.2,128.9,45.001,7.4
433.0,1.5,997.2,112.1,84.3,1030.2,79.1,1426.1,626.2,14.5,103.7,2.6299,6.1
434.0,3.4,1250.2,-999.0,491.3,634.2,121.1,1407.1,1348.2,10.5,150.9,2.941,12.1
435.0,0.6,805.2,-999.0,113.3,1255.2,72.1,1019.1,496.2,6.8,159.7,2.4616,1.6
436.0,3.6,1465.2,-999.0,591.3,434.2,132.1,1572.1,1774.2,18.0,84.5,2.6671,18.1
437.0,0.5,844.2,-999.0,-999.0,1378.2,-999.0,748.1,337.2,7.0,81.9,1.3273,0.6
438.0,3.0,1087.2,-999.0,661.3,668.2,243.1,1216.1,1402.2,12.0,55.9,1.2646,17.1
439.0,-999.0,1100.2,-999.0,-999.0,995.2,-999.0,1586.1,958.2,27.2,48.5,2.668,11.5
440.0,-999.0,974.2,-999.0,74.3,783.2,94.1,1528.1,908.2,27.7,54.9,3.0778,9.5
441.0,4.7,1475.2,-999.0,294.3,625.2,165.1,2006.1,1696.2,21.1,82.3,30.412,22.0
442.0,3.4,1357.2,-999.0,404.3,542.2,103.1,1834.1,1373.2,25.3,106.7,50.602,17.7
443.0,-999.0,1209.2,-999.0,143.3,685.2,133.1,1662.1,978.2,38.4,38.9,38.653,12.9
444.0,1.1,847.2,-999.0,116.3,1155.2,90.1,1179.1,649.2,21.8,36.3,1.4926,5.8
445.0,1.8,1144.2,-999.0,110.3,712.2,86.1,1744.1,1146.2,29.1,73.3,43.393,11.0
446.0,-999.0,843.2,-999.0,-999.0,1242.2,-999.0,1341.1,727.2,14.4,118.5,2.9803,2.2
447.0,2.1,1286.2,-999.0,100.3,750.2,98.1,1719.1,1023.2,31.8,43.5,3.0898,13.2
448.0,2.6,1072.2,-999.0,148.3,843.2,114.1,1622.1,1017.2,27.8,41.7,2.3797,13.0
449.0,2.2,1146.2,-999.0,171.3,746.2,101.1,1823.1,1200.2,27.3,61.5,32.752,14.1
450.0,3.1,1458.2,150.1,170.3,974.2,129.1,1646.1,1099.2,22.3,56.9,2.3548,11.9
451.0,1.7,987.2,-999.0,180.3,1789.2,86.1,1254.1,830.2,11.8,157.3,32.539,5.7
452.0,1.3,880.2,-999.0,79.3,1123.2,72.1,1510.1,599.2,24.0,73.7,32.422,5.9
453.0,4.3,1274.2,-999.0,684.3,547.2,229.1,1233.1,1741.2,11.6,71.9,1.5586,14.6
454.0,2.4,1102.2,-999.0,326.3,715.2,173.1,1024.1,1196.2,5.8,84.3,1.2655,7.9
455.0,4.3,1234.2,-999.0,196.3,621.2,107.1,2095.1,1266.2,16.5,100.5,2.8858,22.1
456.0,1.9,1143.2,-999.0,224.3,744.2,71.1,1578.1,848.2,20.9,146.3,53.185,7.8
457.0,-999.0,1209.2,-999.0,-999.0,588.2,-999.0,1447.1,1499.2,8.2,118.3,2.0191,18.5
458.0,1.3,1019.2,-999.0,229.3,781.2,138.1,994.1,901.2,14.6,56.7,1.4995,6.3
459.0,-999.0,1219.2,-999.0,-999.0,805.2,-999.0,1532.1,1191.2,32.0,49.5,34.531,12.7
460.0,1.5,1091.2,33.1,109.3,1387.2,104.1,1361.1,748.2,6.5,130.3,1.9948,4.4
461.0,3.5,1480.2,-999.0,615.3,498.2,229.1,1382.1,1882.2,9.1,109.5,1.9813,16.2
462.0,0.2,854.2,-999.0,39.3,1272.2,41.1,1515.1,565.2,16.9,162.7,46.456,2.4
463.0,0.8,968.2,51.1,56.3,1197.2,66.1,1372.1,737.2,11.4,145.9,3.0214,2.6
464.0,-999.0,884.2,-999.0,-999.0,1536.2,-999.0,1278.1,436.2,16.1,108.1,3.0226,0.9
465.0,1.0,948.2,-999.0,44.3,983.2,53.1,1475.1,506.2,27.3,91.9,49.048,3.7
466.0,3.2,1314.2,-999.0,472.3,539.2,190.1,1374.1,1729.2,22.0,58.7,2.3704,13.5
467.0,1.9,938.2,-999.0,134.3,862.2,111.1,1597.1,817.2,27.9,51.7,2.9419,10.2
468.0,3.2,1113.2,-999.0,465.3,645.2,158.1,1092.1,1359.2,13.3,40.9,1.0222,13.4
469.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
470.0,2.8,1303.2,-999.0,332.3,578.2,83.1,1791.1,1235.2,22.0,129.7,5.149,16.6
471.0,1.9,867.2,-999.0,300.3,909.2,104.1,1077.1,737.2,13.6,69.9,1.7179,6.7
472.0,2.4,-999.0,-999.0,288.3,-999.0,135.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
473.0,1.8,1048.2,88.1,93.3,1098.2,97.1,1373.1,835.2,9.7,122.3,2.2969,5.5
474.0,0.2,1127.2,-999.0,248.3,704.2,136.1,1173.1,983.2,4.1,160.9,2.089,7.6
475.0,1.1,984.2,-999.0,141.3,881.2,116.1,1032.1,711.2,13.8,85.9,2.1061,3.7
476.0,-999.0,894.2,-999.0,36.3,862.2,48.1,1504.1,768.2,23.1,99.9,41.647,4.9
477.0,0.9,1021.2,-999.0,95.3,927.2,57.1,1764.1,977.2,19.6,136.1,45.907,9.2
478.0,-999.0,860.2,-999.0,-999.0,997.2,-999.0,1326.1,734.2,17.2,147.9,42.886,3.0
479.0,6.6,1476.2,-999.0,681.3,473.2,225.1,2167.1,1785.2,28.2,64.9,36.619,34.9
480.0,1.0,809.2,-999.0,200.3,1084.2,123.1,744.1,434.2,3.2,86.7,1.1062,2.0
481.0,2.2,1146.2,-999.0,326.3,692.2,189.1,1181.1,1092.2,5.3,167.9,2.3461,7.1
482.0,-999.0,881.2,-999.0,-999.0,955.2,-999.0,1352.1,502.2,34.2,46.9,37.021,4.1
483.0,3.0,1075.2,-999.0,238.3,774.2,122.1,1943.1,1213.2,28.5,59.5,34.135,17.4
484.0,0.9,929.2,-999.0,140.3,953.2,102.1,898.1,544.2,13.6,74.9,1.8235,2.5
485.0,1.1,868.2,-999.0,186.3,1067.2,99.1,865.1,800.2,3.3,111.5,1.4032,3.2
486.0,-999.0,1129.2,-999.0,-999.0,844.2,-999.0,1742.1,940.2,26.0,53.9,2.7535,13.7
487.0,3.6,1183.2,-999.0,464.3,897.2,143.1,1476.1,1215.2,12.7,124.1,2.8081,14.2
488.0,2.0,1033.2,-999.0,360.3,740.2,198.1,1114.1,870.2,4.4,159.7,2.1118,6.2
489.0,-999.0,903.2,-999.0,-999.0,855.2,-999.0,1108.1,987.2,8.0,122.9,2.0746,7.4
490.0,2.2,1121.2,238.1,122.3,865.2,96.1,1541.1,958.2,21.6,54.9,2.1823,11.3
